pair_id,attr,left,right
1835,categories,"{""primary"":""Business and Professional Services > Home Improvement Service > Home Service"",""alternate"":[]}","{""primary"":""hvac_services"",""alternate"":[""plumbing""]}"
1835,confidence,1.0,0.77
1835,websites,"[""https://www.volker-rentel.de""]","[""http://www.volker-rentel.de/""]"
1835,socials,"[null,""https://www.facebook.com/442936606041690"",null]",
1835,emails,"[""info@volker-rentel.de""]",
1835,phones,"[""04920 8802346""]","[""0208802346""]"
1835,brand,"{""wikidata"":"""",""names"":{""primary"":""Volker Rentel GmbH"",""common"":{},""rules"":[]}}",
1835,addresses,"[{""freeform"":""Duisburger Str. 171 -173"",""locality"":""Oberhausen"",""region"":""Nordrhein-Westfalen"",""country"":""DE"",""postcode"":""46049""}]","[{""freeform"":""Duisburger Str. 171 - 173"",""locality"":""Oberhausen"",""postcode"":""46049"",""region"":""North Rhine-Westphalia"",""country"":""DE""}]"
1836,names,"{""primary"":""Clinica Infanto-juvenil Dr. Teixeira"",""common"":{},""rules"":[]}","{""primary"":""Clinica Infanto-juvenil Dr. Teixeira""}"
1836,categories,"{""primary"":""Health and Medicine > Physician > Doctor's Office"",""alternate"":[]}","{""primary"":""dentist"",""alternate"":[""hospital"",""pediatrician""]}"
1836,confidence,1.0,0.6214335421016005
1836,websites,[null],"[""http://consultorioinfantojuvenildrteixeira.placeweb.site""]"
1836,socials,"[null,null,null]","[""https://www.facebook.com/116485845177641""]"
1836,emails,[null],
1836,phones,[null],
1836,brand,"{""wikidata"":"""",""names"":{""primary"":""Clinica Infanto-juvenil Dr. Teixeira"",""common"":{},""rules"":[]}}",
1836,addresses,"[{""freeform"":""Rua Goncalves Ledo"",""locality"":""Teresina"",""region"":""Piauí"",""country"":""BR""}]","[{""freeform"":""Rua Coelho de Resende, 3800"",""locality"":""Teresina"",""postcode"":""64003-695"",""region"":""PI"",""country"":""BR""}]"
1837,names,"{""primary"":""Alimentare - Massas e Congelados"",""common"":{},""rules"":[]}","{""primary"":""Alimentare Massas e Congelados Especiais""}"
1837,categories,"{""primary"":""Dining and Drinking > Restaurant"",""alternate"":[]}","{""primary"":""restaurant"",""alternate"":[""eat_and_drink""]}"
1837,confidence,1.0,0.28671328671328666
1837,websites,"[""http://www.alimentarecongelados.com.br""]","[""http://www.alimentarecongelados.com.br""]"
1837,socials,"[null,null,null]","[""https://www.facebook.com/281190655254375""]"
1837,emails,[null],
1837,phones,"[""(65) 3621-7003""]","[""+556536217003""]"
1837,brand,"{""wikidata"":"""",""names"":{""primary"":""Alimentare - Massas e Congelados"",""common"":{},""rules"":[]}}",
1837,addresses,"[{""freeform"":""Av. São Sebastião, 2170"",""locality"":""Cuiabá"",""region"":""MT"",""country"":""BR"",""postcode"":""78045-400""}]","[{""freeform"":""Avenida São Sebastião, 2170"",""locality"":""Cuiabá"",""postcode"":""78045-200"",""region"":""MT"",""country"":""BR""}]"
1838,names,"{""primary"":""Maison Artisanale Nègre"",""common"":{},""rules"":[]}","{""primary"":""Maison Nègre""}"
1838,categories,"{""primary"":""Retail > Food and Beverage Retail > Butcher"",""alternate"":[]}","{""primary"":""shopping"",""alternate"":[""grocery_store"",""food_beverage_service_distribution""]}"
1838,confidence,1.0,0.9645127118644068
1838,websites,"[""http://www.maison-negre.fr""]","[""http://www.maison-negre.fr/""]"
1838,socials,"[null,null,null]","[""https://www.facebook.com/628870747260614""]"
1838,emails,[null],
1838,phones,"[""05 63 37 00 37""]","[""+33563370037""]"
1838,brand,"{""wikidata"":"""",""names"":{""primary"":""Maison Artisanale Nègre"",""common"":{},""rules"":[]}}",
1838,addresses,"[{""freeform"":""14 rue de l'Ecole, les Vidals"",""locality"":""Lacaune"",""region"":""Tarn"",""country"":""FR"",""postcode"":""81230""}]","[{""freeform"":""14 Rue de l'École"",""locality"":""Lacaune"",""postcode"":""81230"",""country"":""FR""}]"
1839,names,"{""primary"":""Middleburg High School"",""common"":{},""rules"":[]}","{""primary"":""Middleburg High School NJROTC""}"
1839,categories,"{""primary"":""Community and Government > Education > Primary and Secondary School > High School"",""alternate"":[]}","{""primary"":""community_center"",""alternate"":[""public_service_and_government"",""social_service_organizations""]}"
1839,confidence,1.0,0.9253962118283726
1839,websites,"[""https://www.oneclay.net/domain/230""]","[""https://www.instagram.com/middleburg_njrotc/?hl=en""]"
1839,socials,"[null,""https://www.facebook.com/113054035414737"",null]","[""https://www.facebook.com/108598038587891""]"
1839,emails,[null],
1839,phones,"[""(904) 213-2100""]","[""+16462666040""]"
1839,brand,"{""wikidata"":"""",""names"":{""primary"":""Middleburg High School"",""common"":{},""rules"":[]}}",
1839,addresses,"[{""freeform"":""3750 County Road 220"",""locality"":""Middleburg"",""region"":""FL"",""country"":""US"",""postcode"":""32068""}]","[{""freeform"":""3750 CR-220"",""locality"":""Middleburg"",""postcode"":""32068-3833"",""region"":""FL"",""country"":""US""}]"
1840,names,"{""primary"":""Työväen Akatemian kirjasto"",""common"":{},""rules"":[]}","{""primary"":""Työväen Akatemia""}"
1840,categories,"{""primary"":""Community and Government > Education > Primary and Secondary School > High School"",""alternate"":[]}","{""primary"":""college_university""}"
1840,confidence,1.0,0.9962614185921548
1840,websites,[null],"[""http://www.akatemia.org/""]"
1840,socials,"[null,null,null]","[""https://www.facebook.com/126684400693040""]"
1840,emails,[null],
1840,phones,[null],"[""+358401763581""]"
1840,brand,"{""wikidata"":"""",""names"":{""primary"":""Työväen Akatemian kirjasto"",""common"":{},""rules"":[]}}",
1840,addresses,"[{""freeform"":""Vanha Turuntie 14"",""locality"":""Kauniainen"",""country"":""FI"",""postcode"":""02700""}]","[{""freeform"":""Vanha Turuntie 14"",""locality"":""Kauniainen"",""postcode"":""02700"",""country"":""FI""}]"
1841,names,"{""primary"":""HDFC Bank ATM"",""common"":{},""rules"":[]}","{""primary"":""HDFC Bank ATM""}"
1841,categories,"{""primary"":""Business and Professional Services > Financial Service > Banking and Finance > ATM"",""alternate"":[]}","{""primary"":""atms""}"
1841,confidence,1.0,0.77
1841,websites,"[""https://v1.hdfcbank.com/branch-atm-locator/hdfc-bank-atm-gidc-atm-gidc-junagadh-21226/Home""]","[""https://near-me.hdfcbank.com/branch-atm-locator/hdfc-bank-atm-gidc-atm-gidc-junagadh-21226/Home?utm_source=locator&utm_medium=bing""]"
1841,socials,"[null,null,null]",
1841,emails,[null],
1841,phones,"[""075739 19585""]","[""09426792001""]"
1841,brand,"{""wikidata"":"""",""names"":{""primary"":""HDFC Bank ATM"",""common"":{},""rules"":[]}}",
1841,addresses,"[{""freeform"":""Jetpur Road"",""locality"":""Junagadh"",""region"":""Gujarat"",""country"":""IN"",""postcode"":""362001""}]","[{""freeform"":""Jetpur Road, Gidc"",""locality"":""Junagadh"",""postcode"":""362001"",""region"":""Gujarat"",""country"":""IN""}]"
1842,names,"{""primary"":""日本貿易振興機構 (JETRO)"",""common"":{},""rules"":[]}","{""primary"":""日本貿易振興機構・ジェトロ""}"
1842,categories,"{""primary"":""Community and Government > Government Building"",""alternate"":[]}","{""primary"":""central_government_office"",""alternate"":[""public_and_government_association"",""public_service_and_government""]}"
1842,confidence,1.0,0.9544061302681992
1842,websites,"[""http://www.jetro.go.jp""]","[""http://www.jetro.go.jp""]"
1842,socials,"[null,null,null]","[""https://www.facebook.com/170407552989248""]"
1842,emails,[null],
1842,phones,"[""03-3582-5511""]","[""+81335825511""]"
1842,brand,"{""wikidata"":"""",""names"":{""primary"":""日本貿易振興機構 (JETRO)"",""common"":{},""rules"":[]}}",
1842,addresses,"[{""freeform"":""赤坂1-12-32"",""locality"":""港区"",""region"":""東京都"",""country"":""JP"",""postcode"":""107-6006""}]","[{""freeform"":""東京都港区赤坂１丁目１２−３２"",""locality"":""港区"",""postcode"":""107-6001"",""country"":""JP""}]"
1843,names,"{""primary"":""อาคารศิลาบาตร ห้อง313(SBB313)"",""common"":{},""rules"":[]}","{""primary"":""อาคารศิลาบาตร""}"
1843,categories,"{""primary"":""Community and Government > Education > College and University > College Classroom"",""alternate"":[]}","{""primary"":""campus_building"",""alternate"":[""college_university""]}"
1843,confidence,1.0,0.48103896103896104
1843,websites,[null],
1843,socials,"[null,null,null]","[""https://www.facebook.com/475418112538122""]"
1843,emails,[null],
1843,phones,[null],
1843,brand,"{""wikidata"":"""",""names"":{""primary"":""อาคารศิลาบาตร ห้อง313(SBB313)"",""common"":{},""rules"":[]}}",
1843,addresses,"[{""country"":""TH""}]","[{""postcode"":""10240"",""country"":""TH""}]"
1844,names,"{""primary"":""สำนักงานส่งเสริมสวัสดิการและสวัสดิการครูและบุคคลากรทางการศึกษา"",""common"":{},""rules"":[]}","{""primary"":""สำนักงานส่งเสริมสวัสดิการและสวัสดิการครูและบุคคลากรทางการศึกษา""}"
1844,categories,"{""primary"":""Community and Government > Government Building"",""alternate"":[]}","{""primary"":""central_government_office""}"
1844,confidence,1.0,0.3941504178272981
1844,websites,[null],
1844,socials,"[null,null,null]","[""https://www.facebook.com/193431494889951""]"
1844,emails,[null],
1844,phones,[null],
1844,brand,"{""wikidata"":"""",""names"":{""primary"":""สำนักงานส่งเสริมสวัสดิการและสวัสดิการครูและบุคคลากรทางการศึกษา"",""common"":{},""rules"":[]}}",
1844,addresses,"[{""country"":""TH""}]","[{""country"":""TH""}]"
1845,names,"{""primary"":""Kenny's Auto Service"",""common"":{},""rules"":[]}","{""primary"":""Kennys Auto Services Inc""}"
1845,categories,"{""primary"":""Business and Professional Services > Automotive Service > Automotive Repair Shop"",""alternate"":[]}","{""primary"":""automotive_repair"",""alternate"":[""automotive"",""professional_services""]}"
1845,confidence,1.0,0.9645127118644068
1845,websites,[null],
1845,socials,"[null,null,null]","[""https://www.facebook.com/392152324597028""]"
1845,emails,[null],
1845,phones,"[""(804) 493-0237""]","[""+18044930237""]"
1845,brand,"{""wikidata"":"""",""names"":{""primary"":""Kenny's Auto Service"",""common"":{},""rules"":[]}}",
1845,addresses,"[{""freeform"":""17939 Kings Hwy"",""locality"":""Montross"",""region"":""VA"",""country"":""US"",""postcode"":""22520""}]","[{""freeform"":""17939 Kings Hwy"",""locality"":""Montross"",""postcode"":""22520-2969"",""region"":""VA"",""country"":""US""}]"
1846,names,"{""primary"":""Bindocci"",""common"":{},""rules"":[]}","{""primary"":""Bindocci Shop Multibrand""}"
1846,categories,"{""primary"":""Retail > Gift Store"",""alternate"":[""Retail > Fashion Retail > Bridal Store""]}","{""primary"":""flowers_and_gifts_shop"",""alternate"":[""shopping"",""bridal_shop""]}"
1846,confidence,1.0,0.9908651262761956
1846,websites,"[""http://www.bindocci.com""]","[""http://www.bindocci.com/""]"
1846,socials,"[null,""https://www.facebook.com/250562251760566"",null]","[""https://www.facebook.com/250562251760566""]"
1846,emails,"[""bindocci@bindocci.it""]",
1846,phones,"[""075 505 2537""]","[""+390755052537""]"
1846,brand,"{""wikidata"":"""",""names"":{""primary"":""Bindocci"",""common"":{},""rules"":[]}}",
1846,addresses,"[{""freeform"":""Via Romeo Gallenga, 36/40"",""locality"":""Perugia"",""region"":""PG"",""country"":""IT"",""postcode"":""06127""}]","[{""freeform"":""Via Romeo Gallenga, 36"",""locality"":""Perugia"",""postcode"":""06127"",""region"":""55"",""country"":""IT""}]"
1847,names,"{""primary"":""24H Artigian Riparazione Fabbri - Idraulici - Elettricisti"",""common"":{},""rules"":[]}","{""primary"":""24H ARTIGIAN RIPARAZIONE FABBRI - IDRAULICI - ELETTRICISTI""}"
1847,categories,{},"{""primary"":""key_and_locksmith""}"
1847,confidence,1.0,0.77
1847,websites,"[""https://www.prontointerventoexpress.it""]","[""https://www.prontointerventoexpress.it/""]"
1847,socials,"[null,null,null]",
1847,emails,[null],
1847,phones,"[""331 543 6845""]","[""3315436845""]"
1847,brand,"{""wikidata"":"""",""names"":{""primary"":""24H Artigian Riparazione Fabbri - Idraulici - Elettricisti"",""common"":{},""rules"":[]}}",
1847,addresses,"[{""freeform"":""Via Roma 37"",""locality"":""Farra d'Alpago"",""region"":""Belluno"",""country"":""IT"",""postcode"":""32016""}]","[{""freeform"":""Via Roma, 37"",""locality"":""Alpago"",""postcode"":""32016"",""region"":""BL"",""country"":""IT""}]"
1848,names,"{""primary"":""ミカモライディングクラブ"",""common"":{},""rules"":[]}","{""primary"":""ミカモラィディングクラブ""}"
1848,categories,"{""primary"":""Sports and Recreation"",""alternate"":[""Landmarks and Outdoors > Stable""]}","{""primary"":""active_life"",""alternate"":[""sports_club_and_league""]}"
1848,confidence,1.0,0.9837452982267598
1848,websites,"[""http://mikamorc.com""]","[""http://mikamorc.com/""]"
1848,socials,"[null,null,null]","[""https://www.facebook.com/1530294577233863""]"
1848,emails,[null],
1848,phones,"[""0282-62-1151""]","[""+81282621151""]"
1848,brand,"{""wikidata"":"""",""names"":{""primary"":""ミカモライディングクラブ"",""common"":{},""rules"":[]}}",
1848,addresses,"[{""freeform"":""藤岡町甲2639"",""locality"":""栃木市"",""region"":""栃木県"",""country"":""JP"",""postcode"":""323-1105""}]","[{""freeform"":""栃木県栃木市藤岡町甲２６３９"",""locality"":""栃木市"",""country"":""JP""}]"
1849,names,"{""primary"":""Liceo De Hombres (LAM)"",""common"":{},""rules"":[]}","{""primary"":""Liceo De Hombres""}"
1849,categories,"{""primary"":""Community and Government > Education > College and University > College Classroom"",""alternate"":[]}","{""primary"":""campus_building"",""alternate"":[""men's_clothing_store""]}"
1849,confidence,1.0,0.3941504178272981
1849,websites,[null],
1849,socials,"[null,null,null]","[""https://www.facebook.com/561470710976398""]"
1849,emails,[null],
1849,phones,[null],
1849,brand,"{""wikidata"":"""",""names"":{""primary"":""Liceo De Hombres (LAM)"",""common"":{},""rules"":[]}}",
1849,addresses,"[{""freeform"":""Alameda"",""locality"":""Talca"",""region"":""Séptima Región del Maule"",""country"":""CL""}]","[{""freeform"":""Alameda"",""country"":""CL""}]"
1850,names,"{""primary"":""Starbucks"",""common"":{},""rules"":[]}","{""primary"":""Starbucks""}"
1850,categories,"{""primary"":""Dining and Drinking > Cafe, Coffee, and Tea House > Coffee Shop"",""alternate"":[]}","{""primary"":""coffee_shop"",""alternate"":[""eat_and_drink"",""business""]}"
1850,confidence,1.0,0.9962614185921548
1850,websites,[null],"[""https://www.starbucks.com/store-locator/store/1016068""]"
1850,socials,"[null,null,null]","[""https://www.facebook.com/595925470590142""]"
1850,emails,[null],
1850,phones,[null],"[""+12105162017""]"
1850,brand,"{""wikidata"":"""",""names"":{""primary"":""Starbucks"",""common"":{},""rules"":[]}}","{""names"":{""primary"":""Starbucks""}}"
1850,addresses,"[{""locality"":""San Antonio"",""region"":""TX"",""country"":""US"",""postcode"":""78216""}]","[{""freeform"":""12711 Blanco Rd"",""locality"":""San Antonio"",""postcode"":""78216-2241"",""region"":""TX"",""country"":""US""}]"
1851,names,"{""primary"":""Little Italy's Pizza"",""common"":{},""rules"":[]}","{""primary"":""Little Italy's Pizzeria""}"
1851,categories,"{""primary"":""Dining and Drinking > Restaurant > Pizzeria"",""alternate"":[]}","{""primary"":""pizza_restaurant"",""alternate"":[""italian_restaurant"",""american_restaurant""]}"
1851,confidence,1.0,0.9837452982267598
1851,websites,"[""http://www.littleitalys-pizza.com""]","[""http://www.littleitalys-pizza.com/""]"
1851,socials,"[null,null,null]","[""https://www.facebook.com/110754205653104""]"
1851,emails,[null],
1851,phones,"[""(217) 999-3880""]","[""+16186358181""]"
1851,brand,"{""wikidata"":"""",""names"":{""primary"":""Little Italy's Pizza"",""common"":{},""rules"":[]}}",
1851,addresses,"[{""freeform"":""110 W Main St"",""locality"":""Staunton"",""region"":""IL"",""country"":""US"",""postcode"":""62088""}]","[{""freeform"":""305 W Main St"",""locality"":""Staunton"",""postcode"":""62088-1401"",""region"":""IL"",""country"":""US""}]"
1852,names,"{""primary"":""สวนอาหารบ้านตะวันแดง (Baan Tawundang Resturant)"",""common"":{},""rules"":[]}","{""primary"":""สวนอาหารบ้านตะวันแดง""}"
1852,categories,"{""primary"":""Dining and Drinking > Restaurant"",""alternate"":[]}","{""primary"":""restaurant"",""alternate"":[""thai_restaurant"",""asian_restaurant""]}"
1852,confidence,1.0,0.48103896103896104
1852,websites,[null],
1852,socials,"[null,null,null]","[""https://www.facebook.com/190239094653846""]"
1852,emails,[null],
1852,phones,[null],
1852,brand,"{""wikidata"":"""",""names"":{""primary"":""สวนอาหารบ้านตะวันแดง (Baan Tawundang Resturant)"",""common"":{},""rules"":[]}}",
1852,addresses,"[{""country"":""TH""}]","[{""country"":""TH""}]"
1853,names,"{""primary"":""Ergi"",""common"":{},""rules"":[]}","{""primary"":""Ergi Srl""}"
1853,categories,"{""primary"":""Retail > Food and Beverage Retail > Farmers Market"",""alternate"":[]}","{""primary"":""fruits_and_vegetables"",""alternate"":[""grocery_store"",""shopping""]}"
1853,confidence,1.0,0.9467515923566879
1853,websites,[null],
1853,socials,"[null,null,null]","[""https://www.facebook.com/356042517843018""]"
1853,emails,[null],
1853,phones,"[""161 212 593""]","[""+390161212593""]"
1853,brand,"{""wikidata"":"""",""names"":{""primary"":""Ergi"",""common"":{},""rules"":[]}}",
1853,addresses,"[{""freeform"":""Via Foscolo"",""locality"":""Vercelli"",""region"":""Vercelli"",""country"":""IT""}]","[{""freeform"":""Via Ugo Foscolo, 40"",""locality"":""Vercelli"",""postcode"":""13100"",""region"":""21"",""country"":""IT""}]"
1854,names,"{""primary"":""International Flavors & Fragrances"",""common"":{},""rules"":[]}","{""primary"":""International Flavors and Fragrances""}"
1854,categories,"{""primary"":""Business and Professional Services > Manufacturer"",""alternate"":[]}","{""primary"":""business_manufacturing_and_supply""}"
1854,confidence,1.0,0.9097222222222222
1854,websites,"[""http://www.iff.com""]",
1854,socials,"[null,null,null]","[""https://www.facebook.com/106567635197476""]"
1854,emails,"[""denise.gillen@iff.com""]",
1854,phones,"[""(972) 245-2117""]","[""+14695577000""]"
1854,brand,"{""wikidata"":"""",""names"":{""primary"":""International Flavors & Fragrances"",""common"":{},""rules"":[]}}",
1854,addresses,"[{""freeform"":""1620 W Crosby Rd Ste 102"",""locality"":""Carrollton"",""region"":""TX"",""country"":""US"",""postcode"":""75006""}]","[{""freeform"":""1620 W Crosby Rd"",""locality"":""Carrollton"",""postcode"":""75006-6656"",""region"":""TX"",""country"":""US""}]"
1855,names,"{""primary"":""E.E Jardim Santa Lidia"",""common"":{},""rules"":[]}","{""primary"":""E.E. Jardim Santa Lídia""}"
1855,categories,"{""primary"":""Community and Government > Education > Primary and Secondary School > High School"",""alternate"":[]}","{""primary"":""school"",""alternate"":[""public_school"",""middle_school""]}"
1855,confidence,1.0,0.7927927927927928
1855,websites,[null],"[""https://escolajardimsantalidia.wordpress.com/""]"
1855,socials,"[null,null,null]","[""https://www.facebook.com/677983522574899""]"
1855,emails,[null],
1855,phones,[null],"[""+551124076576""]"
1855,brand,"{""wikidata"":"""",""names"":{""primary"":""E.E Jardim Santa Lidia"",""common"":{},""rules"":[]}}",
1855,addresses,"[{""freeform"":""Rua Jose Nilson Ferretti"",""locality"":""Guarulhos"",""region"":""SP"",""country"":""BR""}]","[{""freeform"":""E.E. Jardim Santa Lídia, Rua José Nílson Ferretti, 62"",""locality"":""Guarulhos"",""postcode"":""07142-216"",""region"":""SP"",""country"":""BR""}]"
1856,names,"{""primary"":""ImmoWert Hessen Carsten Nessler Sachverständige für Immobilien"",""common"":{},""rules"":[]}","{""primary"":""ImmoWert Hessen""}"
1856,categories,"{""primary"":""Business and Professional Services > Real Estate Service"",""alternate"":[]}","{""primary"":""real_estate"",""alternate"":[""land_surveying""]}"
1856,confidence,1.0,0.48103896103896104
1856,websites,"[""http://www.immowerthessen.de""]","[""https://www.immowerthessen.de/""]"
1856,socials,"[null,null,null]","[""https://www.facebook.com/283670538317993""]"
1856,emails,[null],
1856,phones,"[""04961 115750141""]","[""+4961115750141""]"
1856,brand,"{""wikidata"":"""",""names"":{""primary"":""ImmoWert Hessen Carsten Nessler Sachverständige für Immobilien"",""common"":{},""rules"":[]}}",
1856,addresses,"[{""freeform"":""Unter den Eichen 7"",""locality"":""Wiesbaden"",""region"":""Hessen"",""country"":""DE"",""postcode"":""65195""}]","[{""freeform"":""Unter den Eichen 7"",""locality"":""Wiesbaden"",""postcode"":""65195"",""country"":""DE""}]"
1857,names,"{""primary"":""Akropolis"",""common"":{},""rules"":[]}","{""primary"":""Akropolis""}"
1857,categories,"{""primary"":""Dining and Drinking > Restaurant > Greek Restaurant"",""alternate"":[]}","{""primary"":""restaurant"",""alternate"":[""greek_restaurant"",""accommodation""]}"
1857,confidence,1.0,0.9645127118644068
1857,websites,[null],
1857,socials,"[null,null,null]","[""https://www.facebook.com/201085453792620""]"
1857,emails,[null],
1857,phones,"[""04958 617121""]","[""+4958617121""]"
1857,brand,"{""wikidata"":"""",""names"":{""primary"":""Akropolis"",""common"":{},""rules"":[]}}",
1857,addresses,"[{""freeform"":""Mühlentor"",""locality"":""Dannenberg (Elbe)"",""region"":""NI"",""country"":""DE""}]","[{""freeform"":""Mühlentor 13"",""locality"":""Dannenberg (Elbe)"",""postcode"":""29451"",""country"":""DE""}]"
1858,names,"{""primary"":""Hotel Farol"",""common"":{},""rules"":[]}","{""primary"":""Hotel Farol - Mosqueiro""}"
1858,categories,"{""primary"":""Travel and Transportation > Lodging > Hotel"",""alternate"":[]}","{""primary"":""hotel"",""alternate"":[""restaurant"",""beach""]}"
1858,confidence,1.0,0.7927927927927928
1858,websites,[null],"[""http://www.hotelfarol.com.br/""]"
1858,socials,"[null,null,null]","[""https://www.facebook.com/225539320838865""]"
1858,emails,[null],
1858,phones,"[""(91) 3771-1219""]","[""+559137712095""]"
1858,brand,"{""wikidata"":"""",""names"":{""primary"":""Hotel Farol"",""common"":{},""rules"":[]}}",
1858,addresses,"[{""freeform"":""Pç. Princesa Izabel, 3295"",""locality"":""Mosqueiro"",""region"":""PA"",""country"":""BR"",""postcode"":""66916-370""}]","[{""freeform"":""Pç. Princesa Izabel, 3295"",""locality"":""Belém"",""postcode"":""66916-370"",""region"":""PA"",""country"":""BR""}]"
1859,names,"{""primary"":""Sports Equipment Improvements"",""common"":{},""rules"":[]}","{""primary"":""Sports Equipment Improvements""}"
1859,categories,"{""primary"":""Retail > Miscellaneous Store"",""alternate"":[]}","{""primary"":""shoe_store"",""alternate"":[""retail""]}"
1859,confidence,1.0,0.77
1859,websites,"[""http://www.sportequipimprv.com""]","[""""]"
1859,socials,"[null,null,null]",
1859,emails,"[""sportequipimprv@gmail.com""]",
1859,phones,"[""(586) 944-8235""]","[""5869448235""]"
1859,brand,"{""wikidata"":"""",""names"":{""primary"":""Sports Equipment Improvements"",""common"":{},""rules"":[]}}",
1859,addresses,"[{""freeform"":""1005 Merrillville Rd"",""locality"":""Crown Point"",""region"":""IN"",""country"":""US"",""postcode"":""46307""}]","[{""freeform"":""1005 Merrillville Rd"",""locality"":""Crown Point"",""postcode"":""46307"",""region"":""IN"",""country"":""US""}]"
1860,names,"{""primary"":""ร้านตัดผมพี่ริน ห้วยตะแคง"",""common"":{},""rules"":[]}","{""primary"":""ร้านตัดผมพี่ริน ห้วยตะแคง""}"
1860,categories,"{""primary"":""Business and Professional Services > Health and Beauty Service > Hair Salon"",""alternate"":[]}","{""primary"":""beauty_salon"",""alternate"":[""barber"",""thai_restaurant""]}"
1860,confidence,1.0,0.23154848046309695
1860,websites,[null],
1860,socials,"[null,null,null]","[""https://www.facebook.com/800712036614657""]"
1860,emails,[null],
1860,phones,[null],
1860,brand,"{""wikidata"":"""",""names"":{""primary"":""ร้านตัดผมพี่ริน ห้วยตะแคง"",""common"":{},""rules"":[]}}",
1860,addresses,"[{""country"":""TH""}]","[{""country"":""TH""}]"
1861,names,"{""primary"":""BP"",""common"":{},""rules"":[]}","{""primary"":""bp America""}"
1861,categories,"{""primary"":""Travel and Transportation > Fuel Station"",""alternate"":[]}","{""primary"":""gas_station"",""alternate"":[""convenience_store"",""shopping""]}"
1861,confidence,1.0,0.9962614185921548
1861,websites,"[""https://www.bp.com/en_us/united-states/home.html""]","[""https://map.bp.com/en-US/US/gas-station/london/bp/21840638290094074100100000000000""]"
1861,socials,"[null,null,null]","[""https://www.facebook.com/102082978283224""]"
1861,emails,"[""bpconsumer@bp.com""]",
1861,phones,"[""(606) 864-3374""]","[""+16068643374""]"
1861,brand,"{""wikidata"":"""",""names"":{""primary"":""BP"",""common"":{},""rules"":[]}}","{""names"":{""primary"":""bp America""}}"
1861,addresses,"[{""freeform"":""2009 W Highway 192"",""locality"":""London"",""region"":""KY"",""country"":""US"",""postcode"":""40741""}]","[{""freeform"":""2009 KY-192"",""locality"":""London"",""postcode"":""40741-1623"",""region"":""KY"",""country"":""US""}]"
1862,names,"{""primary"":""Security car"",""common"":{},""rules"":[]}","{""primary"":""Securitycar""}"
1862,categories,"{""primary"":""Business and Professional Services > Automotive Service > Automotive Repair Shop"",""alternate"":[]}","{""primary"":""automotive_parts_and_accessories"",""alternate"":[""automotive_repair"",""business_manufacturing_and_supply""]}"
1862,confidence,1.0,0.28671328671328666
1862,websites,[null],
1862,socials,"[null,null,null]","[""https://www.facebook.com/765933453502601""]"
1862,emails,[null],
1862,phones,"[""222 237 8001""]","[""+522226194404""]"
1862,brand,"{""wikidata"":"""",""names"":{""primary"":""Security car"",""common"":{},""rules"":[]}}",
1862,addresses,"[{""freeform"":""31 Pte 2519"",""locality"":""Puebla"",""region"":""Puebla"",""country"":""MX""}]","[{""freeform"":""Avenida 31 Poniente 2519"",""locality"":""Puebla"",""postcode"":""72410"",""region"":""PUE"",""country"":""MX""}]"
1863,names,"{""primary"":""Valero Marketing And Supply Company"",""common"":{},""rules"":[]}","{""primary"":""Valero""}"
1863,categories,{},"{""primary"":""gas_station"",""alternate"":[""automotive"",""bar""]}"
1863,confidence,1.0,0.9837452982267598
1863,websites,[null],"[""http://www.valero.com""]"
1863,socials,"[null,null,null]","[""https://www.facebook.com/484290218417694""]"
1863,emails,[null],
1863,phones,[null],"[""+12103452000""]"
1863,brand,"{""wikidata"":"""",""names"":{""primary"":""Valero Marketing And Supply Company"",""common"":{},""rules"":[]}}","{""names"":{""primary"":""Valero Energy""}}"
1863,addresses,"[{""freeform"":""111 White Horse Pike N"",""locality"":""Lawnside"",""region"":""NJ"",""country"":""US"",""postcode"":""08045""}]","[{""freeform"":""111 N White Horse Pike"",""locality"":""Lawnside"",""postcode"":""08045-1129"",""region"":""NJ"",""country"":""US""}]"
1864,names,"{""primary"":""Photo Color Lab"",""common"":{},""rules"":[]}","{""primary"":""PhotoColorLab""}"
1864,categories,"{""primary"":""Retail > Video Store"",""alternate"":[]}","{""primary"":""professional_services"",""alternate"":[""event_photography"",""photography_store_and_services""]}"
1864,confidence,1.0,0.9544061302681992
1864,websites,[null],
1864,socials,"[null,""https://www.facebook.com/396384370411260"",null]","[""https://www.facebook.com/396384370411260""]"
1864,emails,[null],
1864,phones,"[""395 4141 4105""]","[""+390541414105""]"
1864,brand,"{""wikidata"":"""",""names"":{""primary"":""Photo Color Lab"",""common"":{},""rules"":[]}}",
1864,addresses,"[{""freeform"":""Via Cabral,40"",""locality"":""Cattolica"",""region"":""Emilia Romagna"",""country"":""IT"",""postcode"":""47841""}]","[{""freeform"":""Via Maurice Ravel, 9"",""locality"":""Cattolica"",""postcode"":""47841"",""region"":""45"",""country"":""IT""}]"
1865,names,"{""primary"":""かっぱ寿司 いわき鹿島店"",""common"":{},""rules"":[]}","{""primary"":""かっぱ寿司 いわき鹿島店""}"
1865,categories,"{""primary"":""Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Sushi Restaurant"",""alternate"":[]}","{""primary"":""sushi_restaurant"",""alternate"":[""japanese_restaurant"",""restaurant""]}"
1865,confidence,1.0,0.9962614185921548
